lat,lng,violationdescription
40.005186,-75.163606,NO ZONING PERMIT-CONSTRUCTION
40.005749,-75.163916,CLIP VIOLATION NOTICE
40.005793,-75.163907,PERMB- INT DEMOL WALLS ETC
39.92339,-75.183107,VAC PROP REPLAC WIN/DRS 80%
39.953252,-75.17855,EGRESS CLEAR OBSTRUCTION
39.953252,-75.17855,EGRESS LANDING SIGN IN STAIRS
39.953252,-75.17855,EGRESS-ASSEM OCC SIGNS
39.924184,-75.225046,PEST ELIMINATION INFESTATION
39.923853,-75.224646,LIGHT FIXTURE DEFECTIVE-RES
39.933914,-75.220812,EXTERIOR STRUCT UNSAFE COND 8
40.050241,-75.125755,HIGH WEEDS-CUT
39.970241,-75.235421,SD-REQD EXIST GROUP R
40.052019,-75.139816,LICENSE-VAC RES BLDG
40.05208,-75.140277,CLIP VIOLATION NOTICE
39.972542,-75.235853,ROOF PARTIALLY COLLAPSED
39.972705,-75.235884,STOP WORK ORDER
39.928205,-75.237791,INT S-CEILING REPAIR/MAINT SAN
39.928205,-75.237791,INT S-STAIRS REPAIR
39.928019,-75.237572,LICENSE-VAC LOT
39.927953,-75.23749,CLIP VIOLATION NOTICE
39.928321,-75.237936,EXT A-CLEAN RUBBISH/GARBAGE
39.928321,-75.237936,DRAINAGE-MAIN DRAIN REPAIR-RES
39.928291,-75.2379,EXT A-CLEAN RUBBISH/GARBAGE
39.932823,-75.224732,EXT A-VACANT LOT CLEAN/MAINTAI
39.932823,-75.224732,EXT A-VACANT LOT CLEAN/MAINTAI
39.932576,-75.225058,LICENSE-RES SFD/2FD
39.961511,-75.228175,DRAINAGE-MAIN DRAIN REPAIR-RES
39.937862,-75.233165,EXT A-VACANT LOT CLEAN/MAINTAI
39.937862,-75.233165,EXT A-VACANT LOT CLEAN/MAINTAI
39.958284,-75.240905,LICENSE-VAC COMM BLDG
39.958284,-75.240905,LICENSE-VAC RES BLDG
39.950156,-75.233255,VAC PROP REPLAC WIN/DRS 80%
39.950156,-75.233255,LICENSE-VAC RES BLDG
39.968121,-75.243289,LICENSE-RES GENERAL
39.958469,-75.241232,VAC PROP REPLAC WIN/DRS 80%
39.965698,-75.241668,EXT A-CLEAN WEEDS/PLANTS
39.966133,-75.242227,LICENSE-VAC RES BLDG
39.966133,-75.242227,LICENSE-VAC RES BLDG
39.958708,-75.230944,EXT S-ROOF REPAIR
39.968065,-75.241745,CLIP VIOLATION NOTICE
39.966114,-75.245613,FA-INSTALL REQ
39.966114,-75.245613,UNFIT PROP STANDARD
39.964062,-75.234023,RENEW LIC INDICATED
39.964103,-75.234014,DRAINAGE-MAIN DRAIN REPAIR-RES
39.964103,-75.234014,LICENSE-VAC RES BLDG
39.948464,-75.237258,PERMB- ALTER REPAIR INT PART
39.968322,-75.247355,ANNUAL CERT FIRE ALARM
39.968322,-75.247355,EXT S-ROOF REPAIR
39.96388,-75.246179,EXT S-EXTERIOR REPAIR/MAINTAIN
40.063423,-75.146202,PENALTY- NO BLDG PERM INFO
39.974063,-75.264156,EXT S-DOORS/FRAMES RODENTPROOF
39.979296,-75.252997,CO DETECTOR NEEDED
39.933389,-75.230932,INT S-WALLS REPAIR/MAINT SANI
39.933279,-75.231415,PENALTY- NO BLDG PERM INFO
39.959395,-75.243077,VACANT PROP STANDARD
39.971583,-75.231094,DENIED ACCESS INSP BLDG PERMIT
39.971583,-75.231094,EXT S-EXTERIOR REPAIR/MAINTAIN
39.971583,-75.231094,LICENSE-RES SFD/2FD
39.934778,-75.21998,PERMP- ALTER/REPAIR/REPL PLUMB
39.919287,-75.224581,EXT A-CLEAN WEEDS/PLANTS
39.963887,-75.236551,EXT A-VACANT LOT CLEAN/MAINTAI
39.964009,-75.236526,EXT A-VACANT LOT CLEAN/MAINTAI
39.964145,-75.236013,VAC PROP REPLAC WIN/DRS 80%
39.939066,-75.232852,LICENSE-VAC LOT
39.925864,-75.227374,SD-REQD EXIST GROUP R
39.928944,-75.241574,EXT A-CLEAN WEEDS/PLANTS
39.929428,-75.241667,LICENSE-VAC RES BLDG
39.977863,-75.245619,EXT A-VACANT LOT CLEAN/MAINTAI
39.977863,-75.245619,CLIP VIOLATION NOTICE
39.934685,-75.225129,LICENSE-VAC RES BLDG
39.934888,-75.224648,VACANT BLDG UNSECURED COUNT
39.976038,-75.248253,LICENSE-RES SFD/2FD
39.964107,-75.242066,LICENSE-VAC RES BLDG
39.977477,-75.232171,LICENSE-VAC RES BLDG
39.977938,-75.232364,SD-REQD EXIST GROUP R
39.978062,-75.232387,LICENSE-RES MFD
39.965089,-75.241859,EXT A-CLEAN WEEDS/PLANTS
39.933884,-75.220775,EXTERIOR STRUCT UNSAFE COND 8
39.933884,-75.220775,WALL LOOSE/MISS BRICKS
40.052807,-75.153615,VACANT PROP STANDARD
40.05282,-75.153873,DRAINAGE-DOWNSPOUT CONNECT
40.05323,-75.154146,LICENSE-RES SFD/2FD
39.972705,-75.235884,PERMB- REV WK GONE BEYOND ORIG
40.052679,-75.14814,LICENSE-RES SFD/2FD
40.052898,-75.150692,EXTERIOR AREA SANITATION
40.052898,-75.150692,CLIP VIOLATION NOTICE
40.052879,-75.151987,EXT A-VACANT LOT CLEAN/MAINTAI
40.052879,-75.151987,CLIP VIOLATION NOTICE
40.052879,-75.151987,EXT A-VACANT LOT CLEAN/MAINTAI
39.926289,-75.235499,VACANT PROP STANDARD
39.964245,-75.22763,EXT A-VACANT LOT CLEAN/MAINTAI
39.964245,-75.22763,CLIP VIOLATION NOTICE
39.962113,-75.228095,PERMB- ALTER REPAIR INT PART
39.933191,-75.228352,VACANT STRUCTURE LICENSE
39.933191,-75.228352,PERMB- APPL EXT STUCCO
39.933191,-75.228352,VACANT BLDG UNSECURED COUNT
39.958342,-75.241268,CLIP VIOLATION NOTICE
39.958302,-75.241276,EXTERIOR STRUCT UNSAFE COND 5
39.958302,-75.241276,UNSAFE STRUCTURE
39.958261,-75.241284,CLIP VIOLATION NOTICE
39.958068,-75.241299,EXT A-VACANT LOT CLEAN/MAINTAI
39.958068,-75.241299,CLIP VIOLATION NOTICE
39.969049,-75.243093,INT-PLMBG FIXTURES-RES
39.969203,-75.243631,LIGHT FIXTURE DEFECTIVE-RES
39.969203,-75.243631,EXT A-CLEAN RUBBISH/GARBAGE
39.969203,-75.243631,UNFIT PROP STANDARD
39.969203,-75.243631,CO DETECTOR NEEDED
39.966276,-75.245608,INT S-DOOR REHANG
39.966276,-75.245608,INT S-DOORHINGE REPR/REPLC
39.966276,-75.245608,INT A-EXTERMINATE/MAINTAIN
39.966276,-75.245608,"INT A-RODENT BURROWS, ELIMINAT"
39.966276,-75.245608,FIRE-DOOR STAIR 1HR RATING
39.964548,-75.234433,INT COMBUSTIBLE WASTE ACCUMUL
39.964548,-75.234433,EXT A-CLEAN WEEDS/PLANTS
39.968921,-75.241571,EXT S-ACC DEV REPAIR/MAINTAIN
39.968939,-75.240995,EXT A-VACANT LOT CLEAN/MAINTAI
39.968939,-75.240995,CLIP VIOLATION NOTICE
39.968923,-75.247328,INT S-HANDRAIL REPAIR
39.96938,-75.247719,ELEC-CABLES/WIRES LOOSE-RES
39.971188,-75.247389,EXT S-WINDOW REPAIR/REPLACE
40.071054,-75.159186,VEHICLES UNREGISTERED
40.071054,-75.159186,CLIP VIOLATION NOTICE
40.038071,-75.024448,LICENSE-RES SFD/2FD
39.923937,-75.235056,LICENSE-VAC RES BLDG
39.919175,-75.233863,SD-SMOKE BATTERY OCCUPANT
39.947797,-75.176061,ANNUAL CERT FIRE ALARM
40.094607,-74.977863,EXT S-ROOF REPAIR
39.963084,-75.232676,EXT A-VACANT LOT CLEAN/MAINTAI
39.942641,-75.231812,VACANT BLDG UNSEC/UNSAFE CSU
39.925747,-75.149906,WORKMANLIKE- BUILDING CODE
39.989831,-75.184866,WALL PARTIALLY COLLAPSED
39.989871,-75.184857,ROOF PARTIALLY COLLAPSED
39.991825,-75.184405,WALL PARTIALLY COLLAPSED ID
39.937385,-75.222379,DRAINAGE-DOWNSPOUT CONNECT
39.93714,-75.229783,PERMB REVK- INCORR APPL INFO
39.936875,-75.230237,WORKMANLIKE- BUILDING CODE
39.930921,-75.220004,DRAINAGE-AFFECTING ADJ/PROP
39.930884,-75.219961,DRAINAGE-MAIN DRAIN REPAIR-RES
39.943714,-75.23723,MULTI FAMILY (R2)
39.943313,-75.2368,ANNUAL CERT FIRE ALARM
39.946611,-75.240174,EXT A-VACANT LOT CLEAN/MAINTAI
39.977474,-75.249532,VACANT PROP STANDARD
39.941518,-75.234711,LICENSE-VAC LOT
39.965555,-75.242305,ELEC-OUTLET KITCHEN/DIN RM-RES
39.965555,-75.242305,ELEC-CABLES/WIRES LOOSE-RES
39.965555,-75.242305,PERM Z- NEW USE
39.965555,-75.242305,EXT S-EXTERIOR REPAIR/MAINTAIN
39.960089,-75.231133,EXT S-HANDRAIL REPAIR/REPLACE
39.960046,-75.23114,PERME- INST/REPL/REPAIR WIRE
39.959736,-75.231236,EXT A-CLEAN RUBBISH/GARBAGE
39.975776,-75.236991,LICENSE-RES SFD/2FD
39.968086,-75.237723,CVN-UNLIC GENERAL CONTR
39.968055,-75.237237,CLIP VIOLATION NOTICE
39.968055,-75.237237,EXT A-VACANT LOT CLEAN/MAINTAI
39.968193,-75.2377,LICENSE-RES GENERAL
39.968248,-75.237687,EXTERIOR STRUCTURE WALLS
40.052879,-75.151987,CLIP VIOLATION NOTICE
39.925998,-75.23515,CLIP VIOLATION NOTICE
39.964194,-75.238029,EXT S-ROOF REPAIR
39.918407,-75.224981,EXT A-CLEAN WEEDS/PLANTS
39.964037,-75.240061,LICENSE-VAC RES BLDG
39.96416,-75.240534,ELECTRICAL -HAZARD
39.964201,-75.240527,LICENSE-VAC RES BLDG
39.964449,-75.240474,VAC PROP REPLAC WIN/DRS 80%
39.964449,-75.240474,VACANT BLDG UNSECURED COUNT
39.952019,-75.242594,WALL CRACK/FRACT ID
39.933097,-75.22824,EXT A-CLEAN RUBBISH/GARBAGE
39.963187,-75.228286,CLIP VIOLATION NOTICE
39.964106,-75.228108,ELEC-COVER PLATE DEFECTIVE-RES
39.964106,-75.228108,INT/EXT-LIGHT COMMON AREA-RES
39.958158,-75.241815,INT-BATHRM REPAIR BATH/SHW-RES
39.958158,-75.241815,INT S-CEILING REPAIR/MAINT SAN
39.958158,-75.241815,EXT S-DOORKNOB REPAIR/REPLACE
39.957982,-75.241318,EXTERIOR STRUCT UNSAFE COND 10
39.957982,-75.241318,EXTERIOR STRUCT UNSAFE COND 8
39.957982,-75.241318,EXT A-VACANT LOT CLEAN/MAINTAI
39.957938,-75.241324,UNSAFE STRUCTURE
39.96463,-75.234442,VACANT PROP STANDARD
39.969041,-75.245765,HEAT CONTINUOUS SUPPLY-RES
39.969041,-75.245765,INT-PLMBG FIXTURES-RES
39.969041,-75.245765,ANNUAL CERT FIRE ALARM
39.969041,-75.245765,COOKING/HEATING FAC LEAKS-RES
39.969965,-75.24484,INT S-WALLS REPAIR/MAINT SANI
39.969478,-75.234351,WALL PARTIALLY COLLAPSED ID
39.972705,-75.241373,FIRE-CURTAINS/DRAPES
39.96361,-75.244725,DENIED ACCESS INSP BLDG PERMIT
39.96361,-75.244725,PERMB- WORK NOT SAME AS PERMIT
39.96382,-75.244679,LICENSE-RES GENERAL
39.951727,-75.23249,VACANT PROP STANDARD
39.951727,-75.23249,EXT A-CLEAN RUBBISH/GARBAGE
39.959289,-75.237018,LICENSE-VAC RES BLDG
39.94847,-75.172127,EGRESS LIGHTING REQ
39.956766,-75.23805,EXT A-VACANT LOT CLEAN/MAINTAI
39.956501,-75.238105,INT S-WALLS REPAIR/MAINT SANI
39.956501,-75.238105,ANNUAL CERT FIRE ALARM
39.97152,-75.25334,AFDS-REQ?D EXIST GROUP R-2
39.918281,-75.233511,EXT A-CLEAN WEEDS/PLANTS
39.918281,-75.233511,EXT A-CLEAN WEEDS/PLANTS
39.915832,-75.238104,EXT A-VACANT LOT CLEAN/MAINTAI
39.980134,-75.25369,INT-BATHRM REPAIR FAUCETS-RES
39.980134,-75.25369,DRAINAGE-DOWNSPOUT CONNECT
39.979948,-75.254723,HEAT CONTINUOUS SUPPLY-RES
39.980459,-75.25361,LICENSE-RES MFD
39.921084,-75.244693,EXT A-VACANT LOT CLEAN/MAINTAI
39.920581,-75.24395,EXT A-VACANT LOT CLEAN/MAINTAI
39.920549,-75.243912,LICENSE-VAC LOT
39.95966,-75.245575,LICENSE-RES SFD/2FD
39.985571,-75.237264,DRAINAGE-DOWNSPOUT CONNECT
39.985571,-75.237264,EXT A-CLEAN ANIMAL WASTE
39.98616,-75.237672,PENALTY- NO BLDG PERM INFO
39.959147,-75.235562,LICENSE-VAC RES BLDG
39.937171,-75.222123,EXT-TREES PRUNE/REMOVE
39.950271,-75.235348,FLOOR/CEILING PARTIALLY C ID
39.950271,-75.235348,ROOF PARTIALLY COLLAPSED ID
40.004631,-75.183844,PERME- INST/REPL/REPAIR WIRE
40.004631,-75.183844,WALL DETERIORATED
40.004837,-75.183193,EXT S-ROOF REPAIR
39.974438,-75.243094,INT S-WALLS REPAIR/MAINT SANI
39.974438,-75.243094,INT S-CEILING REPAIR/MAINT SAN
39.9744,-75.243699,DRAINAGE-YARD DRAIN REPAIR
39.9744,-75.243699,EXT A-CLEAN WEEDS/PLANTS
39.941242,-75.222657,PLUMB SYSTEMS-STORM DRAINAGE
39.941103,-75.222494,EXT A-CLEAN/EXTERMINATE
39.96071,-75.238709,ELEC-RECEPTABLE DEFECTIVE-RES
39.985817,-75.157807,EXT A-VACANT LOT CLEAN/MAINTAI
39.986024,-75.157762,CLIP VIOLATION NOTICE
39.986362,-75.157707,PERMB- ALTER REP'R EXT PORTION
39.968248,-75.237687,EXTERIOR STRUCT STRUCTURAL MEM
39.968248,-75.237687,WALL DETERIORATED
39.968248,-75.237687,LICENSE-VAC RES BLDG
39.968248,-75.237687,VACANT PROP STANDARD
39.968248,-75.237687,DRAINAGE-DOWNSPOUT CONNECT
39.968303,-75.237676,ELEC-CABLES/WIRES LOOSE-RES
39.968303,-75.237676,INT S-FLOOR REPAIR
40.0521,-75.128049,EXT A-CLEAN WEEDS/PLANTS
40.05162,-75.128215,EXT S-DOORFRAME REPAIR/REPLACE
40.052108,-75.128105,CLIP VIOLATION NOTICE
40.051798,-75.129457,PERMB- ACCES'Y STRUCT
39.964905,-75.240377,EXT A-VACANT LOT CLEAN/MAINTAI
39.964897,-75.239892,VACANT PROP STANDARD
39.964897,-75.239892,VACANT PROP STANDARD
39.973994,-75.22951,CLIP VIOLATION NOTICE
39.974037,-75.229516,LICENSE-VAC RES BLDG
39.951537,-75.242694,CLIP VIOLATION NOTICE
39.951494,-75.242703,EXT A-VACANT LOT CLEAN/MAINTAI
39.964106,-75.228108,INT S-FOODSTORAGE MAINT SANI
39.964106,-75.228108,FIRE PROT SYS ANNUAL TEST
39.964106,-75.228108,FIRE EXTING-NEEDS INSP/TAG
39.964046,-75.227677,EXT A-VACANT LOT CLEAN/MAINTAI
39.964046,-75.227677,CLIP VIOLATION NOTICE
39.964149,-75.228099,EXT S-WINDOW REPAIR/REPLACE
39.943262,-75.226774,LICENSE-RES SFD/2FD
39.956007,-75.241715,ANNUAL CERT FIRE SUPP
39.956007,-75.241715,HEAT ELECT SYSTEM DEFECTIV-RES
39.969858,-75.233794,EXT A-CLEAN WEEDS/PLANTS
39.970049,-75.234454,PERMB- ALTER REPAIR INT PART
39.97155,-75.244592,EXT A-VACANT LOT CLEAN/MAINTAI
39.97155,-75.244592,CLIP VIOLATION NOTICE
39.96475,-75.243989,VACANT BLDG UNSECURED COUNT
39.964902,-75.244443,CO DETECTOR NEEDED
39.978284,-75.233694,CLIP VIOLATION NOTICE
39.978284,-75.233694,EXT A-VACANT LOT CLEAN/MAINTAI
39.972993,-75.23271,LICENSE-VAC RES BLDG
39.913027,-75.234836,EXT A-VACANT LOT CLEAN/MAINTAI
40.061859,-75.137611,ANNUAL CERT FIRE ALARM
39.920515,-75.243873,CLIP VIOLATION NOTICE
39.920515,-75.243873,EXT A-VACANT LOT CLEAN/MAINTAI
39.920515,-75.243873,EXT A-VACANT LOT CLEAN/MAINTAI
39.92043,-75.243771,CLIP VIOLATION NOTICE
40.070783,-75.158796,HIGH WEEDS-CUT
39.947737,-75.175586,EXTERIOR STRUCT PROTECTIVE TRE
39.95877,-75.235721,VACANT PROP STANDARD
39.958578,-75.235669,OBTAIN LIC INDICATED
39.925587,-75.229199,HAZMAT-NO SMK HAZ RM/<25? AREA
39.925452,-75.229038,WELDING-PERMIT REQ?D
39.925452,-75.229038,OBTAIN LIC INDICATED
39.925452,-75.229038,FIRE EXTING-INSTALL R2
39.946896,-75.244219,EXT S-WINDOW WEATHERTIGHT
39.950271,-75.235348,FLOOR/CEILING PARTIALLY COLL
39.950037,-75.234885,LICENSE-RES SFD/2FD
39.950037,-75.234885,ANNUAL CERT FIRE ALARM
39.949575,-75.235499,ROOF PARTIALLY COLLAPSED
39.976907,-75.24355,EXT A-CLEAN WEEDS/PLANTS
39.977071,-75.244159,EXT A-CLEAN RUBBISH/GARBAGE
39.95099,-75.2347,EXT A-CLEAN RUBBISH/GARBAGE
39.950686,-75.235262,VACANT BLDG UNSECURED COUNT
39.950604,-75.235279,EXT A-VACANT LOT CLEAN/MAINTAI
39.950604,-75.235279,ROOF PARTIALLY COLLAPSED
39.950406,-75.23532,EXT A-VACANT LOT CLEAN/MAINTAI
39.950351,-75.234827,INT-KITCHEN STOVE DEFECTIV-RES
39.9404,-75.234153,LICENSE-RES MFD
39.9404,-75.234153,INT S-FLOOR REPAIR
39.940707,-75.233756,VACANT PROP STANDARD
39.940643,-75.23368,EXT A-VACANT LOT CLEAN/MAINTAI
39.960542,-75.238752,VACANT PROP STANDARD
39.959762,-75.238932,DEBRIS REMOVE - CONSTR
39.938975,-75.219903,EXT A-CLEAN/EXTERMINATE
39.938942,-75.219864,VACANT BLDG UNSECURED COUNT
39.939212,-75.219463,EXT A-CLEAN WEEDS/PLANTS
39.939212,-75.219463,EXT A-CLEAN RUBBISH/GARBAGE
39.939179,-75.219427,LICENSE-RES SFD/2FD
39.978089,-75.238661,VACANT PROPERTIES-GENERAL
39.978173,-75.238675,EXT-TREES PRUNE/REMOVE
39.978173,-75.238675,EXT A-CLEAN ANIMAL WASTE
39.978213,-75.238682,EXT A-VACANT LOT CLEAN/MAINTAI
39.978048,-75.239211,WALL DETERIORATED
39.978048,-75.239211,EXT S-EXPOSED SURFACES MAINTAI
39.978048,-75.239211,EXT A-CLEAN RUBBISH/GARBAGE
39.943405,-75.224435,LICENSE-VAC RES BLDG
39.972116,-75.238081,EXT-TREES PRUNE/REMOVE
39.972323,-75.238118,
39.97412,-75.229532,LICENSE-RES GENERAL
39.97412,-75.229532,EXT A-CLEAN WEEDS/PLANTS
39.97412,-75.229532,VACANT PROP STANDARD
39.938271,-75.225929,"INT S-CLEAN/MAINT SANI, OWNER"
39.962815,-75.230243,LICENSE-RES GENERAL
39.956641,-75.23612,PERM - MUST POST
39.956637,-75.235561,INT S-CEILING REPAIR/MAINT SAN
39.956509,-75.235585,LICENSE-VAC RES BLDG
39.949896,-75.243613,VACANT PROP STANDARD
39.949682,-75.243658,INT S-CEILING REPAIR/MAINT SAN
39.949682,-75.243658,INT-BATHRM TOILET REPAIR-RES
39.949682,-75.243658,SD-REQD EXIST GROUP R
39.962927,-75.240295,EXT S-EXPOSED SURFACES MAINTAI
39.962927,-75.240295,EXT S-EXTERIOR REPAIR/MAINTAIN
39.962927,-75.240295,DRAINAGE-DOWNSPOUT REPR/REPLC
39.962927,-75.240295,LICENSE-VAC RES BLDG
39.96315,-75.240742,FA-REPAIR SYSTEM
39.955952,-75.241726,ANNUAL CERT FIRE ALARM
39.955933,-75.242266,FLOOR/CEILING PARTIALLY COLL
39.972326,-75.244613,INT A-TRASH REMOVE
39.971404,-75.246731,VACANT PROP STANDARD
39.971362,-75.24646,EXT A-CLEAN WEEDS/PLANTS
39.971775,-75.234748,EXT A-CLEAN RUBBISH/GARBAGE
39.971978,-75.234176,INT S-DOOR REHANG
39.978563,-75.233806,EXT A-VACANT LOT CLEAN/MAINTAI
39.978604,-75.233814,VAC PROP REPLAC WIN/DRS 80%
39.979179,-75.233865,EXT A-VACANT LOT CLEAN/MAINTAI
39.964348,-75.246032,"INT S-CLEAN/MAINT SANI, OWNER"
39.964348,-75.246032,"INT A-RODENT BURROWS, ELIMINAT"
39.964348,-75.246032,FIRE ALARM DEFECTIVE
39.964485,-75.246002,EXT A-VACANT LOT CLEAN/MAINTAI
39.964485,-75.246002,CLIP VIOLATION NOTICE
39.973858,-75.233393,VACANT PROP STANDARD
39.963191,-75.244814,EXT A-CLEAN WEEDS/PLANTS
39.974763,-75.233559,EXT A-CLEAN RUBBISH/GARBAGE
39.974763,-75.233559,LICENSE-RES SFD/2FD
39.975335,-75.233739,LICENSE-VAC RES BLDG
39.975335,-75.233739,EXT A-CLEAN RUBBISH/GARBAGE
40.072017,-75.156585,CLIP VIOLATION NOTICE
39.94966,-75.163551,VIOL C&I MESSAGE
39.998782,-75.208691,PERMP- ALTER/REPAIR/REPL PLUMB
39.998782,-75.208691,PERME- ALTER ELEC INSTALLATION
39.998782,-75.208691,PERME- INST/REPL/REPAIR WIRE
39.948336,-75.179723,FIRE EXTING-NEEDS INSP/TAG
39.947969,-75.180088,LISTED CONDIT DOES NOT COMPLY
39.947969,-75.180088,PENALTY- NO BLDG PERM INFO
39.992188,-75.154357,FIRE EXTING-NEEDS INSP/TAG
39.992188,-75.154357,EMERG LIGHTING DEFECTIVE
39.992188,-75.154357,"INT A-RODENT BURROWS, ELIMINAT"
39.926156,-75.237637,PERM - MUST POST
39.921154,-75.239938,PERMB- OUTDOOR DECK
39.938956,-75.224875,EXT A-CLEAN WEEDS/PLANTS
39.936193,-75.234187,PERME- INST/REPL/REPAIR WIRE
39.936193,-75.234187,PERMB- INSTALL HVAC SYS
39.936193,-75.234187,WORKMANLIKE- BUILDING CODE
39.960378,-75.243381,ELEC-SYSTEM HAZARDOUS-RES
39.960378,-75.243381,ELEC-COVER PLATE DEFECTIVE-RES
39.973963,-75.245695,ROOF PARTIALLY COLLAPSED ID
39.974099,-75.244905,FIRE EXTING-NEEDS INSP/TAG
39.974099,-75.244905,ELEC-SYSTEM HAZARDOUS-RES
39.974122,-75.245719,EXT A-CLEAN WEEDS/PLANTS
39.973936,-75.234589,WALL PARTIALLY COLLAPSED
39.975862,-75.246089,ANNUAL CERT FIRE ALARM
39.940562,-75.233584,EXT A-VACANT LOT CLEAN/MAINTAI
39.940562,-75.233584,CLIP VIOLATION NOTICE
39.939888,-75.233614,FIRE EXTING-INSTALL R2
39.939888,-75.233614,PERM Z- NEW USE
39.978456,-75.240429,PERMB- WK DONE W/O NOTIFY INSP
39.978456,-75.240429,PENALTY- NO PLUMB PERM INFO
39.979944,-75.240728,EXT A-CLEAN WEEDS/PLANTS
39.979944,-75.240728,INT A-TRASH REMOVE
39.960768,-75.241242,INT COMBUSTIBLE WASTE ACCUMUL
39.960768,-75.241242,VIOL C&I MESSAGE
39.960687,-75.241259,OBTAIN LIC INDICATED
39.974034,-75.240149,EXT A-CLEAN RUBBISH/GARBAGE
39.925397,-75.222099,EXT S-ROOF REPAIR
39.925397,-75.222099,DRAINAGE-YARD DRAIN REPAIR
39.925864,-75.227374,LICENSE-RES SFD/2FD
39.925864,-75.227374,AFDS-REQD EXIST MIX RES/NON-R
39.956424,-75.236166,EXT-TREES PRUNE/REMOVE
39.964833,-75.236353,EXT A-VACANT LOT CLEAN/MAINTAI
39.964772,-75.235878,EXT A-CLEAN RUBBISH/GARBAGE
39.964876,-75.236345,EXT A-VACANT LOT CLEAN/MAINTAI
39.964918,-75.236335,HEAT FAC INSTALL-RES
39.964918,-75.236335,EXT S-WINDOW LOCKS INSTALL
39.964961,-75.236326,EXT A-VACANT LOT CLEAN/MAINTAI
39.964961,-75.236326,CLIP VIOLATION NOTICE
40.049409,-75.119283,PENALTY- NO BLDG PERM INFO
39.978421,-75.24205,EXT A-CLEAN WEEDS/PLANTS
39.93942,-75.225427,CLIP VIOLATION NOTICE
39.965607,-75.236189,EXT A-VACANT LOT CLEAN/MAINTAI
39.966982,-75.227749,VACANT STRUCTURE LICENSE
39.968165,-75.228497,
39.940759,-75.223761,CLIP VIOLATION NOTICE
39.952839,-75.242455,EXT A-VACANT LOT CLEAN/MAINTAI
39.952276,-75.242539,FIRE EXTING-NEEDS INSP/TAG
39.941276,-75.224429,VACANT PROP STANDARD
39.954644,-75.242036,WORKMANLIKE- BUILDING CODE
39.959335,-75.241548,EXT A-CLEAN RUBBISH/GARBAGE
39.959214,-75.241084,PERMB- INSTALL FIRE SUPP SYS
39.964735,-75.246736,VIOL C&I MESSAGE
39.96462,-75.245974,EXT A-VACANT LOT CLEAN/MAINTAI
39.96462,-75.245974,CLIP VIOLATION NOTICE
39.964756,-75.245946,FA-REQ?D EXIST GROUP R-2
39.964756,-75.245946,FIRE EXTING-NEEDS INSP/TAG
39.964756,-75.245946,LICENSE-RES MFD
39.963651,-75.23411,PENALTY- NO BLDG PERM INFO
39.963776,-75.234083,INT S-FLOOR REPAIR
39.9638,-75.234617,ROOF PARTIALLY COLLAPSED ID
39.93527,-75.22233,VACANT STRUCTURE LICENSE
39.964652,-75.244493,EXTERIOR STRUCT UNSAFE COND 8
39.964652,-75.244493,EXT S-EXPOSED SURFACES MAINTAI
39.923789,-75.22457,LICENSE-VAC RES BLDG
40.097207,-75.029786,HAZMAT-LIC REQ?D
39.914326,-75.236563,ELEC-RECEPTABLE DEFECTIVE-RES
39.914326,-75.236563,EXT S-WINDOW LOCKS INSTALL
39.914326,-75.236563,"INT A-EXTERMINATE, OWNER"
39.944431,-75.238083,PERMB- WK DONE W/O NOTIFY INSP
39.981662,-75.242027,HAZMAT-SPILL CLEAN-UP
39.936896,-75.221797,SD-REQD EXIST GROUP R
39.958436,-75.243284,LICENSE-VAC RES BLDG
39.978518,-75.24569,UTILITIES-RESTORE WATER-RES
39.978518,-75.24569,FIRE EXTING-INSTALL R2
39.976982,-75.235719,LICENSE-RES SFD/2FD
39.977139,-75.235746,LICENSE-VAC RES BLDG
39.977139,-75.235746,PENALTY- NO BLDG PERM INFO
39.977139,-75.235746,LICENSE-RES SFD/2FD
39.977405,-75.23579,EXT S-HANDRAIL REPAIR/REPLACE
39.977405,-75.23579,EXT A-CLEAN WEEDS/PLANTS
39.976197,-75.24615,ELEC-COVER PLATE DEFECTIVE-RES
39.976197,-75.24615,HEAT GAS SYSTEM DEFECTIVE-RES
39.976197,-75.24615,HEAT FAC INSTALL-RES
39.976848,-75.245429,"INT A-EXTERMINATE, OWNER"
39.976848,-75.245429,ANNUAL CERT FIRE ALARM
39.975104,-75.235348,EXT A-CLEAN WEEDS/PLANTS
39.980624,-75.252076,EXT A-CLEAN WEEDS/PLANTS
39.940293,-75.220803,EXT A-CLEAN RUBBISH/GARBAGE
39.940166,-75.22065,LICENSE-RES SFD/2FD
39.952917,-75.240884,LICENSE-RES SFD/2FD
39.960216,-75.24132,ARCHITECT/ENGINEER SERVICES
39.960093,-75.240905,PERM - MUST POST
39.960093,-75.240905,PERM - MUST POST
39.979088,-75.23205,EXT A-VACANT LOT CLEAN/MAINTAI
39.962718,-75.242858,EXT A-CLEAN/EXTERMINATE
39.962848,-75.242332,EXT A-VACANT LOT CLEAN/MAINTAI
39.962848,-75.242332,EXT A-VACANT LOT CLEAN/MAINTAI
39.962848,-75.242332,CLIP VIOLATION NOTICE
39.975807,-75.231906,EXT S-WINDOW REPAIR/REPLACE
39.975807,-75.231906,EXT S-ROOF REPAIR
